geo_level,year,sovereign,Disputed,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_CODE,L2_NAME,variable,var_label,value
2,2013,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG252,Mehtarlam,total_gdp,Total GDP (millions USD  in 2017 PPP),283.01749
2,2014,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG252,Mehtarlam,total_gdp,Total GDP (millions USD  in 2017 PPP),350.47742
2,2015,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG252,Mehtarlam,total_gdp,Total GDP (millions USD  in 2017 PPP),359.28568
2,2016,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG252,Mehtarlam,total_gdp,Total GDP (millions USD  in 2017 PPP),355.35571
2,2017,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG252,Mehtarlam,total_gdp,Total GDP (millions USD  in 2017 PPP),362.32022
2,2018,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG252,Mehtarlam,total_gdp,Total GDP (millions USD  in 2017 PPP),369.76059
2,2019,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG252,Mehtarlam,total_gdp,Total GDP (millions USD  in 2017 PPP),376.37637
2,2020,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG252,Mehtarlam,total_gdp,Total GDP (millions USD  in 2017 PPP),376.0466
2,2021,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG252,Mehtarlam,total_gdp,Total GDP (millions USD  in 2017 PPP),289.02011
2,2022,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG252,Mehtarlam,total_gdp,Total GDP (millions USD  in 2017 PPP),292.767
2,2010,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),134.67336
2,2011,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),139.53148
2,2012,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),160.27191
2,2013,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),169.53223
2,2014,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),175.80888
2,2015,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),179.88095
2,2016,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),183.91006
2,2017,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),189.19588
2,2018,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),191.21808
2,2019,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),199.18727
2,2020,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),193.61732
2,2021,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),159.82138
2,2022,AFG,ND,AFG1,Afghanistan,AFG20,Laghman,AFG253,Qarghayi,total_gdp,Total GDP (millions USD  in 2017 PPP),170.12921
2,2010,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),28.907278
2,2011,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),29.267456
2,2012,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),32.795044
2,2013,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),34.990452
2,2014,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),35.256508
2,2015,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),36.50264
2,2016,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),36.983913
2,2017,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),38.05061
2,2018,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),37.80582
2,2019,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),39.936386
2,2020,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),39.699097
2,2021,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),31.709652
2,2022,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG254,Azra,total_gdp,Total GDP (millions USD  in 2017 PPP),33.090599
2,2010,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),124.46185
2,2011,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),126.43649
2,2012,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),136.13828
2,2013,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),147.03052
2,2014,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),151.08585
2,2015,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),150.77315
2,2016,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),153.67155
2,2017,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),158.76907
2,2018,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),165.53311
2,2019,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),163.73776
2,2020,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),164.80952
2,2021,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),127.715
2,2022,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG255,Baraki Barak,total_gdp,Total GDP (millions USD  in 2017 PPP),134.82135
2,2010,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),84.395355
2,2011,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),85.477631
2,2012,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),94.546356
2,2013,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),101.82413
2,2014,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),105.2919
2,2015,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),106.81512
2,2016,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),109.94215
2,2017,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),112.97366
2,2018,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),116.63846
2,2019,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),117.89034
2,2020,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),117.29507
2,2021,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),92.004654
2,2022,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG256,Charkh,total_gdp,Total GDP (millions USD  in 2017 PPP),97.351334
2,2010,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),33.934433
2,2011,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),34.000423
2,2012,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),37.9594
2,2013,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),40.493469
2,2014,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),41.7598
2,2015,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),42.499237
2,2016,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),43.762768
2,2017,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),44.574112
2,2018,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),45.398891
2,2019,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),46.335323
2,2020,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),45.482021
2,2021,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),35.596157
2,2022,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG257,Kharwar,total_gdp,Total GDP (millions USD  in 2017 PPP),37.445808
2,2010,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),22.923008
2,2011,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),22.748871
2,2012,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),25.862421
2,2013,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),27.694227
2,2014,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),28.45808
2,2015,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),28.94685
2,2016,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),29.043989
2,2017,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),28.74128
2,2018,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),28.676178
2,2019,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),29.433649
2,2020,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),28.468346
2,2021,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),22.565187
2,2022,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG258,Khoshi,total_gdp,Total GDP (millions USD  in 2017 PPP),23.882008
2,2010,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),115.93229
2,2011,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),116.51403
2,2012,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),133.75644
2,2013,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),142.43405
2,2014,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),146.15384
2,2015,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),149.95969
2,2016,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),153.07991
2,2017,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),152.28984
2,2018,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),151.63414
2,2019,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),159.24701
2,2020,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),151.53229
2,2021,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),119.13356
2,2022,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG259,Mohammad Agha,total_gdp,Total GDP (millions USD  in 2017 PPP),125.40371
2,2010,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),174.28282
2,2011,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),175.44846
2,2012,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),199.54633
2,2013,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),215.14244
2,2014,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),221.7681
2,2015,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),225.46228
2,2016,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),226.88916
2,2017,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),227.58043
2,2018,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),230.2935
2,2019,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),236.1459
2,2020,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),233.05479
2,2021,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),183.48253
2,2022,AFG,ND,AFG1,Afghanistan,AFG21,Logar,AFG260,Pul-e- Alam,total_gdp,Total GDP (millions USD  in 2017 PPP),192.88403
2,2010,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),183.10912
2,2011,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),186.92741
2,2012,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),206.0726
2,2013,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),223.37015
2,2014,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),232.33972
2,2015,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),238.19002
2,2016,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),242.72433
2,2017,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),245.47173
2,2018,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),257.26389
2,2019,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),257.17334
2,2020,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),255.89056
2,2021,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),197.07205
2,2022,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG261,Achin,total_gdp,Total GDP (millions USD  in 2017 PPP),207.68684
2,2010,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),63.612259
2,2011,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),64.906876
2,2012,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),71.127197
2,2013,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),76.958038
2,2014,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),80.121216
2,2015,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),81.882187
2,2016,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),84.325462
2,2017,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),87.698715
2,2018,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),94.032333
2,2019,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),94.664612
2,2020,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),97.918587
2,2021,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),75.344727
2,2022,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG262,Bati Kot,total_gdp,Total GDP (millions USD  in 2017 PPP),80.23317
2,2010,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),415.89374
2,2011,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),409.37338
2,2012,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),484.68985
2,2013,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),519.50189
2,2014,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),535.02362
2,2015,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),556.55396
2,2016,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),565.86414
2,2017,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),587.24139
2,2018,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),558.5354
2,2019,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),614.79047
2,2020,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),559.06158
2,2021,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),400.46667
2,2022,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG263,Behsud,total_gdp,Total GDP (millions USD  in 2017 PPP),420.75244
2,2010,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),183.49498
2,2011,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),218.95496
2,2012,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),255.42879
2,2013,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),271.00156
2,2014,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),278.32504
2,2015,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),290.57333
2,2016,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),297.14343
2,2017,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),310.88892
2,2018,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),301.77838
2,2019,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),328.26477
2,2020,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),304.8403
2,2021,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),225.78087
2,2022,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG264,Chaparhar,total_gdp,Total GDP (millions USD  in 2017 PPP),237.51288
2,2010,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),43.147728
2,2011,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),43.637566
2,2012,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),49.524639
2,2013,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),52.96677
2,2014,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),54.944176
2,2015,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),55.440834
2,2016,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),57.444317
2,2017,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),58.318367
2,2018,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),59.671894
2,2019,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),61.677429
2,2020,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),60.507591
2,2021,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),48.04594
2,2022,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG265,Dara-e-Nur,total_gdp,Total GDP (millions USD  in 2017 PPP),50.805061
2,2010,AFG,ND,AFG1,Afghanistan,AFG22,Nangarhar,AFG266,Deh Bala,total_gdp,Total GDP (millions USD  in 2017 PPP),79.007751
